Date,riders,weekend,holiday,rain,daylight_hrs,Temp (C)
2012-10-03,3521.0,0.0,0.0,False,11.2773592365,13.35
2012-10-04,3475.0,0.0,0.0,False,11.219141593699998,13.6
2012-10-05,3148.0,0.0,0.0,False,11.1610375101,15.3
2012-10-06,2006.0,1.0,0.0,False,11.1030564786,15.85
2012-10-07,2142.0,1.0,0.0,False,11.0452081983,15.85
2012-10-08,3537.0,0.0,1.0,False,10.987502588699998,14.45
2012-10-09,3501.0,0.0,0.0,False,10.9299498022,12.5
2012-10-10,3235.0,0.0,0.0,False,10.8725602376,10.25
2012-10-11,3047.0,0.0,0.0,False,10.8153445529,10.55
2012-10-12,2011.0,0.0,0.0,True,10.7583136772,11.4
2012-10-13,766.0,1.0,0.0,True,10.7014788236,13.9
2012-10-14,698.0,1.0,0.0,True,10.6448515002,15.55
2012-10-15,2273.0,0.0,0.0,True,10.588443522,14.15
2012-10-16,3036.0,0.0,0.0,False,10.5322670216,12.2
2012-10-17,3243.0,0.0,0.0,False,10.4763344599,10.25
2012-10-18,2923.0,0.0,0.0,True,10.4206586358,12.25
2012-10-19,1977.0,0.0,0.0,True,10.3652526959,12.2
2012-10-20,1068.0,1.0,0.0,True,10.3101301432,8.6
2012-10-21,989.0,1.0,0.0,True,10.2553048452,8.05
2012-10-22,2129.0,0.0,0.0,True,10.200791041799999,5.55
2012-10-23,2500.0,0.0,0.0,False,10.1466033518,8.35
2012-10-24,2429.0,0.0,0.0,True,10.092756779,8.9
2012-10-25,2713.0,0.0,0.0,False,10.0392667172,9.2
2012-10-26,2073.0,0.0,0.0,True,9.98614895472,9.15
2012-10-27,531.0,1.0,0.0,True,9.93341967766,11.9
2012-10-28,1062.0,1.0,0.0,True,9.881095472,12.2
2012-10-29,2217.0,0.0,0.0,True,9.82919332496,12.8
2012-10-30,1735.0,0.0,0.0,True,9.77773062497,13.6
2012-10-31,1710.0,0.0,0.0,True,9.72672516057,13.35
2012-11-01,2091.0,0.0,0.0,True,9.676195117939999,12.8
2012-11-02,2478.0,0.0,0.0,True,9.62615907712,12.8
2012-11-03,952.0,1.0,0.0,True,9.57663600685,13.35
2012-11-04,1011.0,1.0,0.0,True,9.527645257889999,15.3
2012-11-05,2810.0,0.0,0.0,True,9.47920655481,11.4
2012-11-06,2493.0,0.0,0.0,True,9.43133998622,9.75
2012-11-07,2719.0,0.0,0.0,False,9.38406599329,8.05
2012-11-08,2691.0,0.0,0.0,False,9.337405356569999,5.55
2012-11-09,2406.0,0.0,0.0,False,9.29137918105,5.0
2012-11-10,1269.0,1.0,0.0,False,9.24600887934,3.6
2012-11-11,628.0,1.0,0.0,True,9.201316153039999,5.0
2012-11-12,1631.0,0.0,1.0,True,9.15732297217,9.45
2012-11-13,2087.0,0.0,0.0,True,9.11405155266,9.45
2012-11-14,2600.0,0.0,0.0,True,9.07152433182,8.05
2012-11-15,2520.0,0.0,0.0,False,9.029763941919999,6.1
2012-11-16,2006.0,0.0,0.0,True,8.98879318162,5.8
2012-11-17,640.0,1.0,0.0,True,8.94863498557,9.15
2012-11-18,392.0,1.0,0.0,True,8.90931239187,8.05
2012-11-19,967.0,0.0,0.0,True,8.87084850763,10.8
2012-11-20,1741.0,0.0,0.0,True,8.83326647262,9.15
2012-11-21,1370.0,0.0,0.0,True,8.79658942099,6.1
2012-11-22,554.0,0.0,1.0,False,8.760840441160001,5.85
2012-11-23,355.0,0.0,0.0,True,8.72604253403,7.75
2012-11-24,845.0,1.0,0.0,False,8.69221856952,6.4
2012-11-25,1018.0,1.0,0.0,False,8.659391241489999,4.7
2012-11-26,2358.0,0.0,0.0,False,8.627583021389999,5.55
2012-11-27,2547.0,0.0,0.0,False,8.596816110479999,5.85
2012-11-28,2034.0,0.0,0.0,True,8.56711239109,5.8
2012-11-29,1844.0,0.0,0.0,True,8.53849337681,10.3
2012-11-30,1590.0,0.0,0.0,True,8.510980161989998,11.4
2012-12-01,634.0,1.0,0.0,True,8.48459337068,10.8
2012-12-02,527.0,1.0,0.0,True,8.45935310522,7.75
2012-12-03,1868.0,0.0,0.0,True,8.43527889481,8.3
2012-12-04,2011.0,0.0,0.0,True,8.41238964408,9.45
2012-12-05,2300.0,0.0,0.0,True,8.390703582210001,6.65
2012-12-06,1879.0,0.0,0.0,True,8.3702382126,6.65
2012-12-07,1816.0,0.0,0.0,True,8.35101026354,5.55
2012-12-08,874.0,1.0,0.0,False,8.33303564002,5.0
2012-12-09,422.0,1.0,0.0,True,8.3163293771,4.75
2012-12-10,2162.0,0.0,0.0,True,8.30090559491,6.4
2012-12-11,1945.0,0.0,0.0,True,8.28677745583,6.7
2012-12-12,1848.0,0.0,0.0,True,8.2739571238,5.55
2012-12-13,2013.0,0.0,0.0,True,8.26245572631,5.25
2012-12-14,1709.0,0.0,0.0,True,8.25228331908,3.6
2012-12-15,463.0,1.0,0.0,True,8.24344885389,2.5
2012-12-16,351.0,1.0,0.0,True,8.23596014948,5.0
2012-12-17,1492.0,0.0,0.0,True,8.22982386609,5.0
2012-12-18,1702.0,0.0,0.0,True,8.22504548348,2.25
2012-12-19,1020.0,0.0,0.0,True,8.22162928276,5.0
2012-12-20,1077.0,0.0,0.0,True,8.21957833215,3.9
2012-12-21,1232.0,0.0,0.0,True,8.21889447672,3.3
2012-12-22,493.0,1.0,0.0,True,8.21957833215,6.1
2012-12-23,441.0,1.0,0.0,True,8.22162928276,5.25
2012-12-24,574.0,0.0,0.0,True,8.22504548348,4.2
2012-12-25,98.0,0.0,1.0,True,8.22982386609,4.2
2012-12-26,845.0,0.0,0.0,True,8.23596014948,5.0
2012-12-27,1148.0,0.0,0.0,True,8.24344885389,5.55
2012-12-28,1257.0,0.0,0.0,False,8.25228331908,6.1
2012-12-29,487.0,1.0,0.0,True,8.26245572631,4.15
2012-12-30,695.0,1.0,0.0,False,8.2739571238,2.2
2012-12-31,986.0,0.0,0.0,False,8.28677745583,1.1
2013-01-01,678.0,0.0,1.0,False,8.30090559491,1.1
2013-01-02,1835.0,0.0,0.0,False,8.3163293771,2.5
2013-01-03,1803.0,0.0,0.0,True,8.33303564002,2.5
2013-01-04,1712.0,0.0,0.0,True,8.35101026354,6.1
2013-01-05,719.0,1.0,0.0,True,8.3702382126,5.55
2013-01-06,706.0,1.0,0.0,True,8.390703582210001,5.0
2013-01-07,1893.0,0.0,0.0,True,8.41238964408,7.2
2013-01-08,1578.0,0.0,0.0,True,8.43527889481,8.65
2013-01-09,1347.0,0.0,0.0,True,8.45935310522,5.85
2013-01-10,1810.0,0.0,0.0,True,8.48459337068,1.35
2013-01-11,1570.0,0.0,0.0,False,8.510980161989998,0.0
2013-01-12,677.0,1.0,0.0,False,8.53849337681,-0.55
2013-01-13,559.0,1.0,0.0,False,8.56711239109,-1.1
2013-01-14,1869.0,0.0,0.0,False,8.596816110479999,0.55
2013-01-15,2066.0,0.0,0.0,False,8.627583021389999,3.05
2013-01-16,1950.0,0.0,0.0,False,8.659391241489999,1.1
2013-01-17,1777.0,0.0,0.0,False,8.69221856952,0.55
2013-01-18,1585.0,0.0,0.0,False,8.72604253403,1.1
2013-01-19,760.0,1.0,0.0,False,8.760840441160001,0.25
2013-01-20,801.0,1.0,0.0,False,8.79658942099,1.35
2013-01-21,1276.0,0.0,1.0,False,8.83326647262,0.25
2013-01-22,1965.0,0.0,0.0,False,8.87084850763,0.8
2013-01-23,1767.0,0.0,0.0,True,8.90931239187,4.7
2013-01-24,1955.0,0.0,0.0,True,8.94863498557,4.15
2013-01-25,1861.0,0.0,0.0,True,8.98879318162,6.7
2013-01-26,544.0,1.0,0.0,True,9.029763941919999,6.1
2013-01-27,643.0,1.0,0.0,True,9.07152433182,4.75
2013-01-28,1708.0,0.0,0.0,True,9.11405155266,4.7
2013-01-29,1789.0,0.0,0.0,True,9.15732297217,6.65
2013-01-30,1760.0,0.0,0.0,True,9.201316153039999,7.8
2013-01-31,1921.0,0.0,0.0,True,9.24600887934,8.3
2013-02-01,2108.0,0.0,0.0,True,9.29137918105,8.35
2013-02-02,1133.0,1.0,0.0,False,9.337405356569999,4.45
2013-02-03,868.0,1.0,0.0,True,9.38406599329,5.85
2013-02-04,2288.0,0.0,0.0,False,9.43133998622,8.65
2013-02-05,2012.0,0.0,0.0,True,9.47920655481,8.35
2013-02-06,1995.0,0.0,0.0,True,9.527645257889999,8.35
2013-02-07,2187.0,0.0,0.0,True,9.57663600685,6.35
2013-02-08,2161.0,0.0,0.0,False,9.62615907712,5.0
2013-02-09,1114.0,1.0,0.0,True,9.676195117939999,6.35
2013-02-10,1312.0,1.0,0.0,False,9.72672516057,5.3
2013-02-11,2145.0,0.0,0.0,True,9.77773062497,6.35
2013-02-12,2105.0,0.0,0.0,True,9.82919332496,9.15
2013-02-13,2066.0,0.0,0.0,True,9.881095472,8.3
2013-02-14,1884.0,0.0,0.0,True,9.93341967766,7.5
2013-02-15,2304.0,0.0,0.0,False,9.98614895472,9.15
2013-02-16,1017.0,1.0,0.0,False,10.0392667172,7.5
2013-02-17,869.0,1.0,0.0,False,10.092756779,6.9
2013-02-18,1481.0,0.0,1.0,False,10.1466033518,5.85
2013-02-19,2586.0,0.0,0.0,False,10.200791041799999,6.15
2013-02-20,2217.0,0.0,0.0,True,10.2553048452,4.45
2013-02-21,1891.0,0.0,0.0,True,10.3101301432,5.3
2013-02-22,1360.0,0.0,0.0,True,10.3652526959,5.85
2013-02-23,1126.0,1.0,0.0,True,10.4206586358,6.95
2013-02-24,1122.0,1.0,0.0,False,10.4763344599,6.95
2013-02-25,2086.0,0.0,0.0,True,10.5322670216,6.95
2013-02-26,2497.0,0.0,0.0,True,10.588443522,6.4
2013-02-27,2334.0,0.0,0.0,True,10.6448515002,7.2
2013-02-28,1759.0,0.0,0.0,True,10.7014788236,9.2
2013-03-01,1845.0,0.0,0.0,True,10.7583136772,13.05
2013-03-02,1233.0,1.0,0.0,True,10.8153445529,9.45
2013-03-03,1690.0,1.0,0.0,False,10.8725602376,6.65
2013-03-04,2791.0,0.0,0.0,False,10.9299498022,6.65
2013-03-05,2398.0,0.0,0.0,False,10.987502588699998,7.75
2013-03-06,2041.0,0.0,0.0,True,11.0452081983,6.1
2013-03-07,2150.0,0.0,0.0,True,11.1030564786,8.6
2013-03-08,2739.0,0.0,0.0,False,11.1610375101,6.95
2013-03-09,2430.0,1.0,0.0,False,11.219141593699998,6.95
2013-03-10,1046.0,1.0,0.0,True,11.2773592365,5.85
2013-03-11,2250.0,0.0,0.0,True,11.335681138599998,8.35
2013-03-12,1980.0,0.0,0.0,True,11.3940981789,11.4
2013-03-13,1894.0,0.0,0.0,True,11.4526014015,10.55
2013-03-14,2202.0,0.0,0.0,True,11.511182001199998,10.55
2013-03-15,2355.0,0.0,0.0,False,11.569831309300001,11.65
2013-03-16,1063.0,1.0,0.0,True,11.628540779100002,7.5
2013-03-17,1295.0,1.0,0.0,False,11.6873019719,6.4
2013-03-18,2381.0,0.0,0.0,False,11.746106541700001,7.8
2013-03-19,2312.0,0.0,0.0,True,11.8049462211,7.25
2013-03-20,1507.0,0.0,0.0,True,11.8638128065,7.75
2013-03-21,1924.0,0.0,0.0,True,11.9226981432,6.1
2013-03-22,1862.0,0.0,0.0,False,11.9815941108,5.0
2013-03-23,1752.0,1.0,0.0,False,12.0404926083,5.55
2013-03-24,1385.0,1.0,0.0,False,12.0993855394,6.4
2013-03-25,3159.0,0.0,0.0,False,12.1582647975,10.55
2013-03-26,3015.0,0.0,0.0,False,12.2171222511,11.4
2013-03-27,2617.0,0.0,0.0,True,12.2759497289,10.25
2013-03-28,2706.0,0.0,0.0,True,12.334739005,12.2
2013-03-29,3207.0,0.0,0.0,False,12.3934817844,13.05
2013-03-30,2497.0,1.0,0.0,False,12.452169688,12.8
2013-03-31,2363.0,1.0,0.0,False,12.510794238199999,13.65
2013-04-01,3248.0,0.0,0.0,False,12.5693468444,12.75
2013-04-02,3287.0,0.0,0.0,False,12.627818788299999,11.4
2013-04-03,3486.0,0.0,0.0,False,12.6862012099,12.25
2013-04-04,2007.0,0.0,0.0,True,12.7444850929,12.2
2013-04-05,1842.0,0.0,0.0,True,12.8026612509,11.95
2013-04-06,789.0,1.0,0.0,True,12.8607203132,9.7
2013-04-07,577.0,1.0,0.0,True,12.918652711099998,6.65
2013-04-08,2689.0,0.0,0.0,True,12.976448664600001,9.7
2013-04-09,2900.0,0.0,0.0,False,13.0340981683,9.15
2013-04-10,2113.0,0.0,0.0,True,13.091590978800001,11.95
2013-04-11,2499.0,0.0,0.0,True,13.148916601700002,9.45
2013-04-12,2045.0,0.0,0.0,True,13.2060642787,6.1
2013-04-13,846.0,1.0,0.0,True,13.263022975799998,6.95
2013-04-14,1464.0,1.0,0.0,True,13.3197813704,8.6
2013-04-15,2687.0,0.0,0.0,False,13.376327840799998,9.15
2013-04-16,3076.0,0.0,0.0,True,13.432650454000001,8.6
2013-04-17,2939.0,0.0,0.0,False,13.4887369556,9.45
2013-04-18,1972.0,0.0,0.0,True,13.544574759000001,9.2
2013-04-19,1385.0,0.0,0.0,True,13.600150936099999,11.35
2013-04-20,1032.0,1.0,0.0,False,13.6554522076,11.1
2013-04-21,968.0,1.0,0.0,True,13.710464934700001,9.45
2013-04-22,3633.0,0.0,0.0,False,13.7651751112,10.55
2013-04-23,3942.0,0.0,0.0,False,13.8195683557,10.85
2013-04-24,4450.0,0.0,0.0,False,13.8736299059,13.6
2013-04-25,4166.0,0.0,0.0,False,13.9273446122,14.2
2013-04-26,3457.0,0.0,0.0,False,13.980696933199999,14.45
2013-04-27,1214.0,1.0,0.0,False,14.0336709319,12.25
2013-04-28,1190.0,1.0,0.0,True,14.086250272400001,12.2
2013-04-29,2693.0,0.0,0.0,True,14.1384182183,10.3
2013-04-30,3402.0,0.0,0.0,False,14.190157632,8.6
2013-05-01,5017.0,0.0,0.0,False,14.241450974600001,10.8
2013-05-02,4877.0,0.0,0.0,False,14.292280308299999,13.65
2013-05-03,4520.0,0.0,0.0,False,14.342627298599998,15.55
2013-05-04,2912.0,1.0,0.0,False,14.392473219100001,18.05
2013-05-05,3003.0,1.0,0.0,False,14.441798956800001,20.3
2013-05-06,5066.0,0.0,0.0,False,14.490585019800001,21.4
2013-05-07,5103.0,0.0,0.0,False,14.5388115458,15.85
2013-05-08,4972.0,0.0,0.0,False,14.5864583125,15.25
2013-05-09,4663.0,0.0,0.0,False,14.6335047498,16.4
2013-05-10,4866.0,0.0,0.0,False,14.679929953699999,17.75
2013-05-11,2481.0,1.0,0.0,False,14.725712701800001,19.7
2013-05-12,1263.0,1.0,0.0,True,14.7708314708,17.8
2013-05-13,3367.0,0.0,0.0,True,14.8152644559,14.15
2013-05-14,4575.0,0.0,0.0,False,14.8589895921,13.05
2013-05-15,3896.0,0.0,0.0,True,14.9019845776,13.05
2013-05-16,4274.0,0.0,0.0,False,14.944226898599998,16.95
2013-05-17,4783.0,0.0,0.0,True,14.985693857100001,14.45
2013-05-18,1814.0,1.0,0.0,False,15.0263625998,13.9
2013-05-19,2136.0,1.0,0.0,False,15.066210149200002,14.45
2013-05-20,4649.0,0.0,0.0,False,15.1052134373,14.4
2013-05-21,2481.0,0.0,0.0,True,15.1433493403,11.95
2013-05-22,2860.0,0.0,0.0,True,15.180594716,9.15
2013-05-23,3023.0,0.0,0.0,True,15.2169264426,9.45
2013-05-24,3373.0,0.0,0.0,True,15.252321459500001,12.8
2013-05-25,1766.0,1.0,0.0,False,15.2867568098,13.9
2013-05-26,1191.0,1.0,0.0,True,15.320209684100002,14.45
2013-05-27,769.0,0.0,1.0,True,15.3526574666,13.9
2013-05-28,3359.0,0.0,0.0,True,15.3840777814,14.45
2013-05-29,3137.0,0.0,0.0,True,15.414448541099999,12.75
2013-05-30,3963.0,0.0,0.0,False,15.443747995799999,13.05
2013-05-31,4415.0,0.0,0.0,False,15.4719547831,15.25
2013-06-01,2240.0,1.0,0.0,False,15.4990479791,17.5
2013-06-02,2676.0,1.0,0.0,True,15.5250071493,16.4
2013-06-03,4292.0,0.0,0.0,False,15.5498124003,16.65
2013-06-04,5121.0,0.0,0.0,False,15.573444430999999,19.15
2013-06-05,5038.0,0.0,0.0,False,15.5958845843,20.55
2013-06-06,4639.0,0.0,0.0,False,15.6171148972,19.45
2013-06-07,3676.0,0.0,0.0,False,15.6371181512,17.5
2013-06-08,2179.0,1.0,0.0,False,15.655877921400002,16.7
2013-06-09,2081.0,1.0,0.0,False,15.6733786234,15.85
2013-06-10,4369.0,0.0,0.0,False,15.6896055602,16.7
2013-06-11,3678.0,0.0,0.0,False,15.704544965899998,15.0
2013-06-12,4005.0,0.0,0.0,True,15.718184048,16.15
2013-06-13,3915.0,0.0,0.0,False,15.7305110267,16.4
2013-06-14,3322.0,0.0,0.0,False,15.7415151727,16.1
2013-06-15,2556.0,1.0,0.0,False,15.751186840399999,17.8
2013-06-16,2302.0,1.0,0.0,False,15.7595174999,18.35
2013-06-17,4252.0,0.0,0.0,False,15.7664997639,19.75
2013-06-18,4526.0,0.0,0.0,True,15.7721274127,18.3
2013-06-19,3655.0,0.0,0.0,False,15.776395413900001,16.4
2013-06-20,2471.0,0.0,0.0,True,15.7792999398,15.0
2013-06-21,3010.0,0.0,0.0,True,15.78083838,16.4
2013-06-22,3143.0,1.0,0.0,False,15.7810093499,18.65
2013-06-23,1644.0,1.0,0.0,True,15.779812695499999,18.6
2013-06-24,2432.0,0.0,0.0,True,15.777249494000001,17.5
2013-06-25,2649.0,0.0,0.0,True,15.773322050099999,18.85
2013-06-26,2904.0,0.0,0.0,True,15.7680338883,18.6
2013-06-27,2928.0,0.0,0.0,True,15.761389740999999,18.9
2013-06-28,4099.0,0.0,0.0,False,15.753395533099999,23.35
2013-06-29,2732.0,1.0,0.0,False,15.7440583619,24.15
2013-06-30,2746.0,1.0,0.0,False,15.733386474300001,25.55
2013-07-01,4207.0,0.0,0.0,False,15.7213892397,25.0
2013-07-02,4696.0,0.0,0.0,False,15.7080771196,21.95
2013-07-03,4255.0,0.0,0.0,False,15.6934616344,21.4
2013-07-04,3749.0,0.0,1.0,False,15.6775553271,17.8
2013-07-05,3088.0,0.0,0.0,False,15.660371724100001,18.6
2013-07-06,2922.0,1.0,0.0,False,15.641925293900002,19.7
2013-07-07,2595.0,1.0,0.0,False,15.622231402999999,18.9
2013-07-08,4347.0,0.0,0.0,False,15.601306270699999,20.0
2013-07-09,4816.0,0.0,0.0,False,15.5791669218,22.5
2013-07-10,4607.0,0.0,0.0,False,15.5558311376,18.05
2013-07-11,4100.0,0.0,0.0,False,15.531317406500001,17.5
2013-07-12,3696.0,0.0,0.0,False,15.5056448733,16.35
2013-07-13,2698.0,1.0,0.0,False,15.478833288299999,18.6
2013-07-14,2640.0,1.0,0.0,False,15.4509029554,20.3
2013-07-15,4418.0,0.0,0.0,False,15.421874681099998,21.1
2013-07-16,4593.0,0.0,0.0,False,15.3917697229,24.7
2013-07-17,4171.0,0.0,0.0,False,15.360609738499999,18.6
2013-07-18,4386.0,0.0,0.0,False,15.3284167356,20.0
2013-07-19,3915.0,0.0,0.0,False,15.2952130226,20.55
2013-07-20,2511.0,1.0,0.0,False,15.2610211597,19.15
2013-07-21,2425.0,1.0,0.0,False,15.2258639122,18.35
2013-07-22,4174.0,0.0,0.0,False,15.189764204400001,19.7
2013-07-23,4604.0,0.0,0.0,False,15.152745075,22.5
2013-07-24,4694.0,0.0,0.0,False,15.114829634300001,22.75
2013-07-25,4473.0,0.0,0.0,False,15.076041023299998,21.95
2013-07-26,3963.0,0.0,0.0,False,15.036402373800001,22.75
2013-07-27,2501.0,1.0,0.0,False,14.995936771199998,19.2
2013-07-28,1980.0,1.0,0.0,False,14.954667218800001,16.65
2013-07-29,4088.0,0.0,0.0,False,14.912616603800002,19.15
2013-07-30,4540.0,0.0,0.0,False,14.8698076661,19.15
2013-07-31,4122.0,0.0,0.0,False,14.8262629681,17.5
2013-08-01,3719.0,0.0,0.0,False,14.782004866900001,16.95
2013-08-02,2579.0,0.0,0.0,True,14.737055489200001,16.1
2013-08-03,2257.0,1.0,0.0,False,14.691436706700001,20.3
2013-08-04,2466.0,1.0,0.0,False,14.645170115099999,21.95
2013-08-05,4312.0,0.0,0.0,False,14.598277013699999,22.5
2013-08-06,4602.0,0.0,0.0,False,14.5507783876,22.25
2013-08-07,4556.0,0.0,0.0,False,14.502694891700001,22.5
2013-08-08,4275.0,0.0,0.0,False,14.454046836600002,21.35
2013-08-09,3833.0,0.0,0.0,False,14.404854175599999,21.35
2013-08-10,1897.0,1.0,0.0,True,14.355136494100002,20.3
2013-08-11,2315.0,1.0,0.0,False,14.3049130004,19.7
2013-08-12,4028.0,0.0,0.0,False,14.2542025183,20.85
2013-08-13,4469.0,0.0,0.0,False,14.203023480699999,21.4
2013-08-14,4171.0,0.0,0.0,True,14.1513939249,21.1
2013-08-15,3334.0,0.0,0.0,True,14.0993314897,19.15
2013-08-16,3819.0,0.0,0.0,False,14.0468534132,22.5
2013-08-17,2219.0,1.0,0.0,False,13.993976531900001,21.4
2013-08-18,2301.0,1.0,0.0,False,13.940717281800001,20.85
2013-08-19,4117.0,0.0,0.0,False,13.8870916994,21.15
2013-08-20,4524.0,0.0,0.0,False,13.8331154247,20.85
2013-08-21,4392.0,0.0,0.0,False,13.7788037048,21.4
2013-08-22,4170.0,0.0,0.0,False,13.7241713983,21.95
2013-08-23,3446.0,0.0,0.0,False,13.669232981199999,20.55
2013-08-24,2030.0,1.0,0.0,False,13.614002552899999,20.85
2013-08-25,2059.0,1.0,0.0,True,13.558493843399999,19.15
2013-08-26,3240.0,0.0,0.0,True,13.502720220999999,20.25
2013-08-27,3892.0,0.0,0.0,True,13.446694700799998,21.95
2013-08-28,3484.0,0.0,0.0,True,13.390429953800002,21.15
2013-08-29,2375.0,0.0,0.0,True,13.333938316600001,21.1
2013-08-30,3376.0,0.0,0.0,False,13.277231801500001,21.1
2013-08-31,2292.0,1.0,0.0,False,13.220322107100001,20.85
2013-09-01,2288.0,1.0,0.0,False,13.1632206296,21.7
2013-09-02,2325.0,0.0,1.0,False,13.105938474,22.5
2013-09-03,2931.0,0.0,0.0,True,13.048486466400002,20.85
2013-09-04,3830.0,0.0,0.0,True,12.990875166099999,19.45
2013-09-05,2248.0,0.0,0.0,True,12.9331148781,17.8
2013-09-06,2223.0,0.0,0.0,True,12.875215665799999,18.9
2013-09-07,1880.0,1.0,0.0,False,12.8171873644,20.25
2013-09-08,2331.0,1.0,0.0,False,12.7590395944,20.55
2013-09-09,3893.0,0.0,0.0,False,12.700781774500001,20.0
2013-09-10,4245.0,0.0,0.0,False,12.6424231358,20.85
2013-09-11,4411.0,0.0,0.0,False,12.583972736,25.0
2013-09-12,4045.0,0.0,0.0,False,12.5254394728,20.3
2013-09-13,3232.0,0.0,0.0,False,12.4668320985,17.25
2013-09-14,1832.0,1.0,0.0,False,12.408159234300001,18.65
2013-09-15,1024.0,1.0,0.0,True,12.3494293847,16.65
2013-09-16,3065.0,0.0,0.0,True,12.2906509521,18.35
2013-09-17,3284.0,0.0,0.0,False,12.231832251099998,15.85
2013-09-18,3909.0,0.0,0.0,False,12.172981523499999,17.2
2013-09-19,4118.0,0.0,0.0,False,12.1141069529,17.8
2013-09-20,3334.0,0.0,0.0,True,12.0552166793,18.3
2013-09-21,1932.0,1.0,0.0,False,11.9963188143,17.2
